,Open,High,Low,Close,Volume,Dividends,Stock Splits,value
1981-01-30,0.09819645405769502,0.09819645405769502,0.09733512997627258,0.09733512997627258,46188800,0.0,0.0,0.0977657920169838
1981-02-02,0.09216716640920217,0.09216716640920217,0.09173651039600372,0.09173651039600372,23766400,0.0,0.0,0.09195183840260295
1981-02-03,0.09518182277679443,0.09561247897674001,0.09518182277679443,0.09518182277679443,19152000,0.0,0.0,0.09539715087676723
1981-02-04,0.09862708300352097,0.09905773339914974,0.09862708300352097,0.09862708300352097,27865600,0.0,0.0,0.09884240820133536
1981-02-05,0.09862708300352097,0.09948839529534988,0.09862708300352097,0.09862708300352097,7929600,0.0,0.0,0.09905773914943541
1981-02-06,0.09905775636434555,0.09948841836038883,0.09905775636434555,0.09905775636434555,13865600,0.0,0.0,0.09927308736236719
1981-02-09,0.09475113551557453,0.09475113551557453,0.09388981759548187,0.09388981759548187,16755200,0.0,0.0,0.0943204765555282
1981-02-10,0.09388981759548187,0.09432047943067064,0.09388981759548187,0.09388981759548187,18345600,0.0,0.0,0.09410514851307625
1981-02-11,0.09130589440927102,0.09130589440927102,0.09087523818016052,0.09087523818016052,13843200,0.0,0.0,0.09109056629471576
1981-02-12,0.09044452652726649,0.09044452652726649,0.09001309424638748,0.09001309424638748,14560000,0.0,0.0,0.09022881038682698
1981-02-13,0.08872114976982978,0.08872114976982978,0.08785983175039291,0.08785983175039291,11155200,0.0,0.0,0.08829049076011135
1981-02-17,0.09001309424638748,0.09044452652726649,0.09001309424638748,0.09001309424638748,12275200,0.0,0.0,0.09022881038682698
1981-02-18,0.09388981759548187,0.09475113551557453,0.09388981759548187,0.09388981759548187,19241600,0.0,0.0,0.0943204765555282
1981-02-19,0.08872116708010462,0.08872116708010462,0.0882905051112175,0.0882905051112175,22310400,0.0,0.0,0.08850583609566107
1981-02-20,0.08398387162205477,0.08398387162205477,0.08355320990085602,0.08355320990085602,24371200,0.0,0.0,0.0837685407614554
1981-02-23,0.08484519273042679,0.08527585449815357,0.08484519273042679,0.08484519273042679,14112000,0.0,0.0,0.08506052361429017
1981-02-24,0.08269192388659512,0.08269192388659512,0.08183060586452484,0.08183060586452484,16979200,0.0,0.0,0.08226126487555999
1981-02-25,0.08699852228164673,0.08742917845854964,0.08699852228164673,0.08699852228164673,19488000,0.0,0.0,0.08721385037009818
1981-02-26,0.0882905051112175,0.08872116708010462,0.0882905051112175,0.0882905051112175,10841600,0.0,0.0,0.08850583609566107
1981-02-27,0.09130587428808212,0.09216719230678018,0.09130587428808212,0.09130587428808212,14761600,0.0,0.0,0.09173653329743114
1981-03-02,0.09173651039600372,0.09216716640920217,0.09173651039600372,0.09173651039600372,11760000,0.0,0.0,0.09195183840260295
1981-03-03,0.09087518931425244,0.09087518931425244,0.09044452756643295,0.09044452756643295,16172800,0.0,0.0,0.09065985844034269
1981-03-04,0.09001312171304487,0.09001312171304487,0.08958246558904648,0.08958246558904648,13708800,0.0,0.0,0.08979779365104568
1981-03-05,0.08958247650673355,0.08958247650673355,0.08915181457996368,0.08915181457996368,5376000,0.0,0.0,0.08936714554334863
1981-03-06,0.08915182329870508,0.08915182329870508,0.0882905051112175,0.0882905051112175,11603200,0.0,0.0,0.08872116420496129
1981-03-09,0.0818306110184584,0.0818306110184584,0.08139995485544205,0.08139995485544205,15321600,0.0,0.0,0.08161528293695022
1981-03-10,0.07795390255002077,0.07795390255002077,0.07752324640750885,0.07752324640750885,28380800,0.0,0.0,0.07773857447876481
1981-03-11,0.07536996284027288,0.07536996284027288,0.07450864464044571,0.07450864464044571,29859200,0.0,0.0,0.07493930374035929
1981-03-12,0.07752324640750885,0.07795390255002077,0.07752324640750885,0.07752324640750885,59248000,0.0,0.0,0.07773857447876481
1981-03-13,0.07709257814452815,0.07709257814452815,0.07666192203760147,0.07666192203760147,231302400,0.0,0.0,0.0768772500910648
1981-03-16,0.07967732846736908,0.08053864664924343,0.07967732846736908,0.07967732846736908,37228800,0.0,0.0,0.08010798755830625
1981-03-17,0.08355320990085602,0.08441452759297018,0.08355320990085602,0.08355320990085602,43747200,0.0,0.0,0.0839838687469131
1981-03-18,0.08872110396623611,0.08958242154100493,0.08872110396623611,0.08872110396623611,36937600,0.0,0.0,0.08915176275362052
1981-03-19,0.08829048788496859,0.08829048788496859,0.08785983175039291,0.08785983175039291,37811200,0.0,0.0,0.08807515981768074
1981-03-20,0.08872110396623611,0.08958242154100493,0.08872110396623611,0.08872110396623611,14604800,0.0,0.0,0.08915176275362052
1981-03-23,0.0921672061085701,0.09302852425624822,0.0921672061085701,0.0921672061085701,22019200,0.0,0.0,0.09259786518240916
1981-03-24,0.09216716640920217,0.09216716640920217,0.09173651039600372,0.09173651039600372,28156800,0.0,0.0,0.09195183840260295
1981-03-25,0.09087518827013787,0.09087518827013787,0.09001309424638748,0.09001309424638748,7056000,0.0,0.0,0.09044414125826267
1981-03-26,0.08872116708010462,0.08872116708010462,0.0882905051112175,0.0882905051112175,12275200,0.0,0.0,0.08850583609566107
1981-03-27,0.08570652216724109,0.08570652216724109,0.08527586609125137,0.08527586609125137,12252800,0.0,0.0,0.08549119412924623
1981-03-30,0.08527586609125137,0.08613718399351555,0.08527586609125137,0.08527586609125137,9900800,0.0,0.0,0.08570652504238346
1981-03-31,0.08527587461082017,0.08527587461082017,0.08441455662250519,0.08441455662250519,15993600,0.0,0.0,0.08484521561666268
1981-04-01,0.08398387162205477,0.08398387162205477,0.08355320990085602,0.08355320990085602,34070400,0.0,0.0,0.0837685407614554
1981-04-02,0.09087523818016052,0.09130589440927102,0.09087523818016052,0.09087523818016052,31404800,0.0,0.0,0.09109056629471576
1981-04-03,0.09130587428808212,0.09173653617257391,0.09130587428808212,0.09130587428808212,16486400,0.0,0.0,0.09152120523032801
1981-04-06,0.09001312171304487,0.09001312171304487,0.08958246558904648,0.08958246558904648,22803200,0.0,0.0,0.08979779365104568
1981-04-07,0.08915175987847924,0.08915175987847924,0.08872110396623611,0.08872110396623611,10684800,0.0,0.0,0.08893643192235767
1981-04-08,0.09302850067615509,0.09388981860551347,0.09302850067615509,0.09302850067615509,21952000,0.0,0.0,0.09345915964083429
1981-04-09,0.09475111961364746,0.09518178137655896,0.09475111961364746,0.09475111961364746,12499200,0.0,0.0,0.09496645049510322
1981-04-10,0.09604315459728241,0.0964738108585255,0.09604315459728241,0.09604315459728241,33465600,0.0,0.0,0.09625848272790395
1981-04-13,0.09604315459728241,0.0964738108585255,0.09604315459728241,0.09604315459728241,16060800,0.0,0.0,0.09625848272790395
1981-04-14,0.09604315459728241,0.0964738108585255,0.09604315459728241,0.09604315459728241,6652800,0.0,0.0,0.09625848272790395
1981-04-15,0.09173653617257391,0.09173653617257391,0.09130587428808212,0.09130587428808212,34048000,0.0,0.0,0.09152120523032801
1981-04-16,0.0865678690329772,0.0865678690329772,0.08613721281290054,0.08613721281290054,23878400,0.0,0.0,0.08635254092293887
1981-04-20,0.08872110396623611,0.08915175987847924,0.08872110396623611,0.08872110396623611,35347200,0.0,0.0,0.08893643192235767
1981-04-21,0.09475111961364746,0.09518178137655896,0.09475111961364746,0.09475111961364746,28537600,0.0,0.0,0.09496645049510322
1981-04-22,0.09819640964269638,0.09862707148861591,0.09819640964269638,0.09819640964269638,18995200,0.0,0.0,0.09841174056565614
1981-04-23,0.10078037530183792,0.10121103722290192,0.10078037530183792,0.10078037530183792,58016000,0.0,0.0,0.10099570626236992
1981-04-24,0.10078039322902231,0.10078039322902231,0.09991908073425293,0.09991908073425293,35056000,0.0,0.0,0.10034973698163763
1981-04-27,0.09948841836038883,0.09948841836038883,0.09905775636434555,0.09905775636434555,38528000,0.0,0.0,0.09927308736236719
1981-04-28,0.09776579201698381,0.09776579201698381,0.09733512997627258,0.09733512997627258,32188800,0.0,0.0,0.0975504609966282
1981-04-29,0.0964738108585255,0.0964738108585255,0.09604315459728241,0.09604315459728241,13641600,0.0,0.0,0.09625848272790395
1981-04-30,0.09776577353477478,0.09862709745336755,0.09776577353477478,0.09776577353477478,12611200,0.0,0.0,0.09819643549407117
1981-05-01,0.09776577353477478,0.09862709745336755,0.09776577353477478,0.09776577353477478,16553600,0.0,0.0,0.09819643549407117
1981-05-04,0.09776579201698381,0.09776579201698381,0.09733512997627258,0.09733512997627258,14448000,0.0,0.0,0.0975504609966282
1981-05-05,0.09733507711940112,0.09733507711940112,0.09690442681312561,0.09690442681312561,17539200,0.0,0.0,0.09711975196626337
1981-05-06,0.0947511545784341,0.0947511545784341,0.09432049840688705,0.09432049840688705,18950400,0.0,0.0,0.09453582649266057
1981-05-07,0.09561245143413544,0.0960431132603088,0.09561245143413544,0.09561245143413544,9363200,0.0,0.0,0.09582778234722211
1981-05-08,0.09647379070520401,0.09690445262676928,0.09647379070520401,0.09647379070520401,7907200,0.0,0.0,0.09668912166598664
1981-05-11,0.0947511545784341,0.0947511545784341,0.09432049840688705,0.09432049840688705,11939200,0.0,0.0,0.09453582649266057
1981-05-12,0.09432049840688705,0.09561247267181419,0.09432049840688705,0.09432049840688705,4256000,0.0,0.0,0.09496648553935062
1981-05-13,0.09432047943067064,0.09518179735076329,0.09388981759548187,0.09388981759548187,4905600,0.0,0.0,0.09453580747312258
1981-05-14,0.0934591902033387,0.0934591902033387,0.09259787201881409,0.09259787201881409,4928000,0.0,0.0,0.0930285311110764
1981-05-15,0.09475111961364746,0.09604309915209804,0.09475111961364746,0.09475111961364746,4905600,0.0,0.0,0.09539710938287274
1981-05-18,0.09647379070520401,0.0973351030477625,0.09647379070520401,0.09647379070520401,4166400,0.0,0.0,0.09690444687648325
1981-05-19,0.09518178137655896,0.09518178137655896,0.09475111961364746,0.09475111961364746,25424000,0.0,0.0,0.09496645049510322
1981-05-20,0.09776577353477478,0.09862709745336755,0.09776577353477478,0.09776577353477478,13283200,0.0,0.0,0.09819643549407117
1981-05-21,0.10336507111787796,0.10379573289416696,0.10336507111787796,0.10336507111787796,32211200,0.0,0.0,0.10358040200602246
1981-05-22,0.10810228437185287,0.10896360767119045,0.10810228437185287,0.10810228437185287,31427200,0.0,0.0,0.10853294602152166
1981-05-26,0.10810238075337968,0.10810238075337968,0.10767173022031785,0.10767173022031784,85344000,0.0,0.0,0.10788705548684877
1981-05-27,0.11370092630386353,0.11413158823756238,0.11370092630386353,0.11370092630386353,149497600,0.0,0.0,0.11391625727071295
1981-05-28,0.11370092630386353,0.11413158823756238,0.11370092630386353,0.11370092630386353,73987200,0.0,0.0,0.11391625727071295
1981-05-29,0.11413157731294632,0.11456300974369776,0.11413157731294632,0.11413157731294632,59382400,0.0,0.0,0.11434729352832204
1981-06-01,0.11413157731294632,0.11456300974369776,0.11413157731294632,0.11413157731294632,51251200,0.0,0.0,0.11434729352832204
1981-06-02,0.10896367926997405,0.10896367926997405,0.10853301733732224,0.10853301733732224,40432000,0.0,0.0,0.10874834830364814
1981-06-03,0.10853301733732224,0.10939432970205351,0.10853301733732224,0.10853301733732224,39446400,0.0,0.0,0.10896367351968787
1981-06-04,0.11068630963563919,0.11111696004490199,0.11068630963563919,0.11068630963563919,56067200,0.0,0.0,0.11090163484027059
1981-06-05,0.1093943486554202,0.1093943486554202,0.10896369814872742,0.10896369814872742,57680000,0.0,0.0,0.1091790234020738
1981-06-08,0.10551841909338118,0.10551841909338118,0.1050877571105957,0.1050877571105957,93497600,0.0,0.0,0.10530308810198843
1981-06-09,0.10724100470542908,0.10767166648413597,0.10724100470542908,0.10724100470542908,119593600,0.0,0.0,0.10745633559478251
1981-06-10,0.10853301733732224,0.10982499163470531,0.10853301733732224,0.10853301733732224,25222400,0.0,0.0,0.10917900448601378
1981-06-11,0.11327029764652252,0.11370095970674056,0.11327029764652252,0.11327029764652252,38976000,0.0,0.0,0.11348562867663153
1981-06-12,0.11240892449118167,0.11240892449118167,0.11197826266288757,0.11197826266288757,25804800,0.0,0.0,0.11219359357703462
1981-06-15,0.11197825108583241,0.11197825108583241,0.11154758930206299,0.11154758930206299,143763200,0.0,0.0,0.1117629201939477
1981-06-16,0.10982504108670287,0.10982504108670287,0.1093943789601326,0.1093943789601326,37251200,0.0,0.0,0.10960971002341774
1981-06-17,0.10810238075337968,0.10810238075337968,0.10767173022031785,0.10767173022031784,27574400,0.0,0.0,0.10788705548684877
1981-06-18,0.10767166648413597,0.10810231676227461,0.10724100470542908,0.10724100470542908,23049600,0.0,0.0,0.10767166073385184
1981-06-19,0.10465709065507599,0.10465709065507599,0.10422644019126892,0.10422644019126892,27507200,0.0,0.0,0.10444176542317246
1981-06-22,0.10078035974561168,0.10078035974561168,0.10034970939159393,0.10034970939159393,10841600,0.0,0.0,0.1005650345686028
1981-06-23,0.1020723357796669,0.10293441844599417,0.1020723357796669,0.1020723357796669,15030400,0.0,0.0,0.10250337711283053
1981-06-24,0.10034976133073187,0.10034976133073187,0.09948843717575073,0.09948843717575073,23027200,0.0,0.0,0.0999190992532413
1981-06-25,0.10164166986942291,0.10207233166644893,0.10164166986942291,0.10164166986942291,24259200,0.0,0.0,0.10185700076793591
1981-06-26,0.10121102160019971,0.10121102160019971,0.10034970939159393,0.10034970939159393,23788800,0.0,0.0,0.10078036549589682
1981-06-29,0.09776573892624563,0.09776573892624563,0.09690442681312561,0.09690442681312561,10595200,0.0,0.0,0.09733508286968562
1981-06-30,0.09001312171304487,0.09001312171304487,0.08958246558904648,0.08958246558904648,35907200,0.0,0.0,0.08979779365104568
1981-07-01,0.08915175987847924,0.08915175987847924,0.08872110396623611,0.08872110396623611,170464000,0.0,0.0,0.08893643192235767
1981-07-02,0.08872110396623611,0.08915175987847924,0.08872110396623611,0.08872110396623611,30284800,0.0,0.0,0.08893643192235767
1981-07-06,0.08656784247713396,0.08656784247713396,0.08570652455091476,0.08570652455091476,16531200,0.0,0.0,0.08613718351402436
1981-07-07,0.08656784147024155,0.08742915938644252,0.08656784147024155,0.08656784147024155,15836800,0.0,0.0,0.08699850042834203
1981-07-08,0.09001309424638748,0.09044452652726649,0.09001309424638748,0.09001309424638748,16620800,0.0,0.0,0.09022881038682698
1981-07-09,0.08355324484512328,0.08355324484512328,0.08312258869409561,0.08312258869409561,32883200,0.0,0.0,0.08333791676960944
1981-07-10,0.07709257814452815,0.07709257814452815,0.07666192203760147,0.07666192203760147,55171200,0.0,0.0,0.0768772500910648
1981-07-13,0.07838533818721771,0.07881600009763023,0.07838533818721771,0.07838533818721771,45740800,0.0,0.0,0.07860066914242397
1981-07-14,0.08183060586452484,0.08269192388659512,0.08183060586452484,0.08183060586452484,19779200,0.0,0.0,0.08226126487555999
1981-07-15,0.0839838981628418,0.08441455426985416,0.0839838981628418,0.0839838981628418,10953600,0.0,0.0,0.08419922621634798
1981-07-16,0.08613721281290054,0.08699853100334053,0.08613721281290054,0.08613721281290054,15232000,0.0,0.0,0.08656787190812054
1981-07-17,0.08915181457996368,0.08958247650673355,0.08915181457996368,0.08915181457996368,19824000,0.0,0.0,0.08936714554334863
1981-07-20,0.08355324484512328,0.08355324484512328,0.08312258869409561,0.08312258869409561,23654400,0.0,0.0,0.08333791676960944
1981-07-21,0.08312258466428642,0.08312258466428642,0.08269192278385162,0.08269192278385162,31942400,0.0,0.0,0.08290725372406901
1981-07-22,0.0788159766177384,0.0788159766177384,0.07795388251543045,0.07795388251543045,22668800,0.0,0.0,0.07838492956658442
1981-07-23,0.08010800182819366,0.08053866388644614,0.08010800182819366,0.08010800182819366,34451200,0.0,0.0,0.0803233328573199
1981-07-24,0.08269192278385162,0.08312258466428642,0.08269192278385162,0.08269192278385162,28851200,0.0,0.0,0.08290725372406901
1981-07-27,0.08613721281290054,0.0865678690329772,0.08613721281290054,0.08613721281290054,17337600,0.0,0.0,0.08635254092293887
1981-07-28,0.08355324484512328,0.08355324484512328,0.08312258869409561,0.08312258869409561,22848000,0.0,0.0,0.08333791676960944
1981-07-29,0.08226126775070275,0.08226126775070275,0.08183060586452484,0.08183060586452484,15500800,0.0,0.0,0.0820459368076138
1981-07-30,0.08484519273042679,0.08570651051559637,0.08484519273042679,0.08484519273042679,9900800,0.0,0.0,0.08527585162301157
1981-07-31,0.08613721281290054,0.0865678690329772,0.08613721281290054,0.08613721281290054,10953600,0.0,0.0,0.08635254092293887
1981-08-03,0.08613718399351555,0.08613718399351555,0.08527586609125137,0.08527586609125137,12432000,0.0,0.0,0.08570652504238346
1981-08-04,0.08656784147024155,0.08699850330348445,0.08656784147024155,0.08656784147024155,31673600,0.0,0.0,0.086783172386863
1981-08-05,0.08915181457996368,0.08958247650673355,0.08915181457996368,0.08915181457996368,17494400,0.0,0.0,0.08936714554334863
1981-08-06,0.08742917845854964,0.08742917845854964,0.08699852228164673,0.08699852228164673,10528000,0.0,0.0,0.08721385037009818
1981-08-07,0.08699852228164673,0.08742917845854964,0.08699852228164673,0.08699852228164673,9206400,0.0,0.0,0.08721385037009818
1981-08-10,0.08699852228164673,0.08699852228164673,0.08699852228164673,0.08699852228164673,0,0.0,0.0,0.08699852228164673
1981-08-11,0.08527587461082017,0.08527587461082017,0.08441455662250519,0.08441455662250519,71456000,0.0,0.0,0.08484521561666268
1981-08-12,0.08312258466428642,0.08312258466428642,0.08269192278385162,0.08269192278385162,26275200,0.0,0.0,0.08290725372406901
1981-08-13,0.08053866388644614,0.08053866388644614,0.08010800182819366,0.08010800182819366,27484800,0.0,0.0,0.0803233328573199
1981-08-14,0.07967732221171189,0.07967732221171189,0.0788160040974617,0.0788160040974617,24192000,0.0,0.0,0.0792466631545868
1981-08-17,0.07709261171951602,0.07709261171951602,0.07623129338026047,0.07623129338026047,18905600,0.0,0.0,0.07666195254988825
1981-08-18,0.07536996284027288,0.07536996284027288,0.07450864464044571,0.07450864464044571,17001600,0.0,0.0,0.07493930374035929
1981-08-19,0.07450863839820535,0.07450863839820535,0.07364732027053833,0.07364732027053833,20675200,0.0,0.0,0.07407797933437184
1981-08-20,0.07450864464044571,0.07493930661550266,0.07450864464044571,0.07450864464044571,17113600,0.0,0.0,0.07472397562797418
1981-08-21,0.07020200854642195,0.07020200854642195,0.06934069097042084,0.06934069097042084,41910400,0.0,0.0,0.06977134975842139
1981-08-24,0.06546402320742303,0.06546402320742303,0.06503336131572723,0.06503336131572723,23072000,0.0,0.0,0.06524869226157513
1981-08-25,0.06675677746534348,0.06718743363123465,0.06675677746534348,0.06675677746534348,40700800,0.0,0.0,0.06697210554828906
1981-08-26,0.06589471339219492,0.06589471339219492,0.06546405702829361,0.06546405702829361,33600000,0.0,0.0,0.06567938521024427
1981-08-27,0.06589467078447342,0.06632610315836968,0.06589467078447342,0.06589467078447342,25916800,0.0,0.0,0.06611038697142155
1981-08-28,0.06934069097042084,0.06977134688328011,0.06934069097042084,0.06934069097042084,38035200,0.0,0.0,0.06955601892685048
1981-08-31,0.06934069097042084,0.06977134688328011,0.06934069097042084,0.06934069097042084,40947200,0.0,0.0,0.06955601892685048
1981-09-01,0.07364732027053833,0.07407798220951496,0.07364732027053833,0.07364732027053833,37027200,0.0,0.0,0.07386265124002664
1981-09-02,0.0749392881989479,0.07536994431788309,0.0749392881989479,0.0749392881989479,19376000,0.0,0.0,0.07515461625841549
1981-09-03,0.07192470269623547,0.07192470269623547,0.07106338441371918,0.07106338441371918,37475200,0.0,0.0,0.07149404355497732
1981-09-04,0.07063267879115123,0.07063267879115123,0.07020202279090881,0.07020202279090881,15254400,0.0,0.0,0.07041735079103002
1981-09-08,0.06847940726993548,0.06847940726993548,0.06804874539375305,0.06804874539375305,25446400,0.0,0.0,0.06826407633184427
1981-09-09,0.06804874539375305,0.06847940726993548,0.06804874539375305,0.06804874539375305,30531200,0.0,0.0,0.06826407633184427
1981-09-10,0.06847937405109406,0.06891002996808304,0.06847937405109406,0.06847937405109406,34809600,0.0,0.0,0.06869470200958855
1981-09-11,0.06804875804118896,0.06804875804118896,0.06761810183525085,0.06761810183525085,17539200,0.0,0.0,0.0678334299382199
1981-09-14,0.06589471339219492,0.06589471339219492,0.06546405702829361,0.06546405702829361,27686400,0.0,0.0,0.06567938521024427
1981-09-15,0.06417206457276638,0.06417206457276638,0.06374140828847885,0.06374140828847885,19510400,0.0,0.0,0.06395673643062261
1981-09-16,0.06288008747640729,0.06288008747640729,0.062449425458908074,0.06244942545890808,19353600,0.0,0.0,0.06266475646765768
1981-09-17,0.061157434898573296,0.061157434898573296,0.060726772993803024,0.060726772993803024,19376000,0.0,0.0,0.06094210394618816
1981-09-18,0.061157397925853736,0.06158805381998508,0.061157397925853736,0.06115739792585373,26320000,0.0,0.0,0.061372725872919406
1981-09-21,0.06158808246254921,0.06201874430724935,0.06158808246254921,0.06158808246254921,49033600,0.0,0.0,0.06180341338489928
1981-09-22,0.05857350464322662,0.05857350464322662,0.05814284831285477,0.05814284831285477,47420800,0.0,0.0,0.058358176478040695
1981-09-23,0.057712161168514256,0.057712161168514256,0.056850843131542206,0.056850843131542206,28201600,0.0,0.0,0.05728150215002823
1981-09-24,0.056850855812443486,0.056850855812443486,0.05642019957304001,0.05642019957304001,18300800,0.0,0.0,0.056635527692741744
1981-09-25,0.04995952276290223,0.04995952276290223,0.04909820482134819,0.04909820482134819,34608000,0.0,0.0,0.049528863792125205
1981-09-28,0.049528878182172775,0.04995954017821606,0.049528878182172775,0.049528878182172775,91728000,0.0,0.0,0.04974420918019441
1981-09-29,0.05211284011602402,0.05254350217163817,0.05211284011602402,0.05211284011602402,94684800,0.0,0.0,0.05232817114383109
1981-09-30,0.05254346504807472,0.05297412104912943,0.05254346504807472,0.05254346504807472,49996800,0.0,0.0,0.05275879304860208
1981-10-01,0.05254346504807472,0.05297412104912943,0.05254346504807472,0.05254346504807472,61129600,0.0,0.0,0.05275879304860208
1981-10-02,0.056850843131542206,0.057281505025171056,0.056850843131542206,0.056850843131542206,45046400,0.0,0.0,0.05706617407835663
1981-10-05,0.05857347697019577,0.059434794974298065,0.05857347697019577,0.05857347697019577,43097600,0.0,0.0,0.05900413597224692
1981-10-06,0.05857350464322662,0.05857350464322662,0.05814284831285477,0.05814284831285477,28358400,0.0,0.0,0.058358176478040695
1981-10-07,0.06158808246254921,0.06244940040166449,0.06158808246254921,0.06158808246254921,38841600,0.0,0.0,0.06201874143210685
1981-10-08,0.06374140828847885,0.06417206457276638,0.06374140828847885,0.06374140828847885,31091200,0.0,0.0,0.06395673643062261
1981-10-09,0.06417205184698105,0.06503336999503796,0.06417205184698105,0.06417205184698105,54521600,0.0,0.0,0.0646027109210095
1981-10-12,0.06632611155509949,0.06675677344534275,0.06632611155509949,0.06632611155509949,27350400,0.0,0.0,0.06654144250022112
1981-10-13,0.06632611155509949,0.06718742958530041,0.06632611155509949,0.06632611155509949,44195200,0.0,0.0,0.06675677057019995
1981-10-14,0.06288008747640729,0.06288008747640729,0.062449425458908074,0.06244942545890808,30979200,0.0,0.0,0.06266475646765768
1981-10-15,0.06374140828847885,0.06417206457276638,0.06374140828847885,0.06374140828847885,29433600,0.0,0.0,0.06395673643062261
1981-10-16,0.0633107476630248,0.0633107476630248,0.06288009136915207,0.06288009136915207,36467200,0.0,0.0,0.06309541951608844
1981-10-19,0.06417205184698105,0.0646027137961527,0.06417205184698105,0.06417205184698105,20585600,0.0,0.0,0.06438738282156688
1981-10-20,0.06761810183525085,0.06804875804118896,0.06761810183525085,0.06761810183525085,35728000,0.0,0.0,0.0678334299382199
1981-10-21,0.06761810183525085,0.06804875804118896,0.06761810183525085,0.06761810183525085,76899200,0.0,0.0,0.0678334299382199
